                                               target  1 channel  1   kd[1/2]                              target  1 channel  2   ks[3/2]                              target  1 channel  3   kd[3/2]                              target  2 channel  4   ks[1/2]                              target  2 channel  5   kd[3/2]                              target  3 channel  6   kf[1/2]                              target  3 channel  7   kp[3/2]                              target  3 channel  8   kf[3/2]                              target  4 channel  9   kp[1/2]                              target  4 channel 10   kp[3/2]                              target  4 channel 11   kf[3/2]                              target  5 channel 12   kp[1/2]                              target  5 channel 13   kp[3/2]                              target  6 channel 14   kp[1/2]  
      E__phot_eV       E_elc_Ry        dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V
     39.52428900       1.320010    0.58422E+00   -0.28181E-01    0.78629E+00   -0.38211E-01    0.21112E+00   -0.16319E+00    0.29608E+00   -0.22773E+00    0.58455E+00   -0.28251E-01    0.78693E+00   -0.38264E-01   -0.14932E+00    0.11612E+00   -0.20920E+00    0.16189E+00    0.58556E+00   -0.28590E-01    0.78679E+00   -0.38509E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     39.53517300       1.320810    0.58414E+00   -0.28186E-01    0.78638E+00   -0.38228E-01    0.21106E+00   -0.16311E+00    0.29608E+00   -0.22769E+00    0.58446E+00   -0.28256E-01    0.78702E+00   -0.38281E-01   -0.14929E+00    0.11607E+00   -0.20920E+00    0.16186E+00    0.58547E+00   -0.28595E-01    0.78688E+00   -0.38526E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     39.54605700       1.321610    0.58405E+00   -0.28192E-01    0.78647E+00   -0.38245E-01    0.21101E+00   -0.16304E+00    0.29608E+00   -0.22764E+00    0.58437E+00   -0.28261E-01    0.78711E+00   -0.38299E-01   -0.14925E+00    0.11601E+00   -0.20920E+00    0.16183E+00    0.58538E+00   -0.28601E-01    0.78697E+00   -0.38544E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     39.55694200       1.322410    0.58396E+00   -0.28197E-01    0.78656E+00   -0.38262E-01    0.21096E+00   -0.16297E+00    0.29608E+00   -0.22760E+00    0.58428E+00   -0.28267E-01    0.78720E+00   -0.38316E-01   -0.14921E+00    0.11596E+00   -0.20920E+00    0.16180E+00    0.58529E+00   -0.28607E-01    0.78706E+00   -0.38562E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     39.56782600       1.323210    0.58387E+00   -0.28202E-01    0.78665E+00   -0.38279E-01    0.21090E+00   -0.16289E+00    0.29608E+00   -0.22755E+00    0.58420E+00   -0.28272E-01    0.78729E+00   -0.38333E-01   -0.14917E+00    0.11591E+00   -0.20920E+00    0.16177E+00    0.58520E+00   -0.28612E-01    0.78716E+00   -0.38580E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     39.57871000       1.324010    0.58378E+00   -0.28208E-01    0.78674E+00   -0.38296E-01    0.21085E+00   -0.16282E+00    0.29608E+00   -0.22751E+00    0.58411E+00   -0.28278E-01    0.78738E+00   -0.38351E-01   -0.14913E+00    0.11586E+00   -0.20920E+00    0.16173E+00    0.58512E+00   -0.28618E-01    0.78725E+00   -0.38597E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     39.58959400       1.324810    0.58370E+00   -0.28213E-01    0.78683E+00   -0.38313E-01    0.21080E+00   -0.16275E+00    0.29608E+00   -0.22746E+00    0.58402E+00   -0.28283E-01    0.78747E+00   -0.38368E-01   -0.14910E+00    0.11581E+00   -0.20920E+00    0.16170E+00    0.58503E+00   -0.28624E-01    0.78734E+00   -0.38615E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     39.60047900       1.325610    0.58361E+00   -0.28218E-01    0.78693E+00   -0.38331E-01    0.21074E+00   -0.16268E+00    0.29608E+00   -0.22742E+00    0.58393E+00   -0.28289E-01    0.78756E+00   -0.38386E-01   -0.14906E+00    0.11575E+00   -0.20920E+00    0.16167E+00    0.58494E+00   -0.28629E-01    0.78743E+00   -0.38633E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     39.61136300       1.326410    0.58353E+00   -0.28224E-01    0.78703E+00   -0.38349E-01    0.21069E+00   -0.16260E+00    0.29608E+00   -0.22738E+00    0.58384E+00   -0.28293E-01    0.78764E+00   -0.38402E-01   -0.14902E+00    0.11570E+00   -0.20920E+00    0.16164E+00    0.58487E+00   -0.28636E-01    0.78754E+00   -0.38653E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     39.62224700       1.327210    0.58343E+00   -0.28228E-01    0.78710E+00   -0.38364E-01    0.21064E+00   -0.16253E+00    0.29608E+00   -0.22733E+00    0.58376E+00   -0.28300E-01    0.78774E+00   -0.38422E-01   -0.14898E+00    0.11565E+00   -0.20920E+00    0.16161E+00    0.58476E+00   -0.28640E-01    0.78760E+00   -0.38668E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     39.63313100       1.328010    0.58334E+00   -0.28234E-01    0.78719E+00   -0.38382E-01    0.21058E+00   -0.16246E+00    0.29608E+00   -0.22729E+00    0.58367E+00   -0.28306E-01    0.78783E+00   -0.38439E-01   -0.14895E+00    0.11560E+00   -0.20920E+00    0.16157E+00    0.58467E+00   -0.28646E-01    0.78770E+00   -0.38687E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     39.64401600       1.328810    0.58325E+00   -0.28239E-01    0.78728E+00   -0.38399E-01    0.21053E+00   -0.16238E+00    0.29608E+00   -0.22724E+00    0.58358E+00   -0.28311E-01    0.78792E+00   -0.38457E-01   -0.14891E+00    0.11555E+00   -0.20920E+00    0.16154E+00    0.58459E+00   -0.28652E-01    0.78779E+00   -0.38705E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     39.65490000       1.329610    0.58316E+00   -0.28245E-01    0.78737E+00   -0.38416E-01    0.21048E+00   -0.16231E+00    0.29608E+00   -0.22720E+00    0.58349E+00   -0.28317E-01    0.78801E+00   -0.38474E-01   -0.14887E+00    0.11549E+00   -0.20920E+00    0.16151E+00    0.58450E+00   -0.28658E-01    0.78788E+00   -0.38723E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     39.66578400       1.330410    0.58308E+00   -0.28250E-01    0.78746E+00   -0.38433E-01    0.21042E+00   -0.16224E+00    0.29608E+00   -0.22715E+00    0.58340E+00   -0.28323E-01    0.78810E+00   -0.38492E-01   -0.14883E+00    0.11544E+00   -0.20920E+00    0.16148E+00    0.58441E+00   -0.28664E-01    0.78797E+00   -0.38741E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     39.67666800       1.331210    0.58299E+00   -0.28255E-01    0.78754E+00   -0.38450E-01    0.21037E+00   -0.16217E+00    0.29608E+00   -0.22711E+00    0.58332E+00   -0.28328E-01    0.78819E+00   -0.38510E-01   -0.14879E+00    0.11539E+00   -0.20920E+00    0.16145E+00    0.58432E+00   -0.28670E-01    0.78806E+00   -0.38759E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     39.68755300       1.332010    0.58290E+00   -0.28260E-01    0.78763E+00   -0.38467E-01    0.21032E+00   -0.16209E+00    0.29608E+00   -0.22706E+00    0.58323E+00   -0.28334E-01    0.78828E+00   -0.38528E-01   -0.14876E+00    0.11534E+00   -0.20920E+00    0.16142E+00    0.58424E+00   -0.28676E-01    0.78815E+00   -0.38778E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     39.69843700       1.332810    0.58280E+00   -0.28263E-01    0.78771E+00   -0.38482E-01    0.21026E+00   -0.16202E+00    0.29608E+00   -0.22702E+00    0.58314E+00   -0.28340E-01    0.78837E+00   -0.38547E-01   -0.14872E+00    0.11529E+00   -0.20920E+00    0.16138E+00    0.58415E+00   -0.28683E-01    0.78825E+00   -0.38797E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     39.70932100       1.333610    0.58248E+00   -0.28214E-01    0.78748E+00   -0.38423E-01    0.21021E+00   -0.16196E+00    0.29608E+00   -0.22699E+00    0.58307E+00   -0.28367E-01    0.78847E+00   -0.38594E-01   -0.14869E+00    0.11523E+00   -0.20921E+00    0.16134E+00    0.58412E+00   -0.28715E-01    0.78841E+00   -0.38853E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     39.72020600       1.334410    0.58266E+00   -0.28283E-01    0.78794E+00   -0.38529E-01    0.21016E+00   -0.16188E+00    0.29608E+00   -0.22693E+00    0.58296E+00   -0.28348E-01    0.78854E+00   -0.38578E-01   -0.14864E+00    0.11518E+00   -0.20920E+00    0.16132E+00    0.58397E+00   -0.28690E-01    0.78842E+00   -0.38827E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     39.73109000       1.335210    0.58256E+00   -0.28286E-01    0.78801E+00   -0.38543E-01    0.21010E+00   -0.16180E+00    0.29608E+00   -0.22689E+00    0.58288E+00   -0.28355E-01    0.78863E+00   -0.38597E-01   -0.14861E+00    0.11513E+00   -0.20920E+00    0.16129E+00    0.58388E+00   -0.28697E-01    0.78851E+00   -0.38847E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     39.74197400       1.336010    0.58247E+00   -0.28291E-01    0.78810E+00   -0.38559E-01    0.21005E+00   -0.16173E+00    0.29608E+00   -0.22684E+00    0.58279E+00   -0.28361E-01    0.78872E+00   -0.38615E-01   -0.14857E+00    0.11508E+00   -0.20920E+00    0.16126E+00    0.58379E+00   -0.28704E-01    0.78860E+00   -0.38866E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     39.75285800       1.336810    0.58238E+00   -0.28296E-01    0.78818E+00   -0.38576E-01    0.21000E+00   -0.16166E+00    0.29608E+00   -0.22680E+00    0.58270E+00   -0.28367E-01    0.78881E+00   -0.38633E-01   -0.14853E+00    0.11503E+00   -0.20920E+00    0.16123E+00    0.58371E+00   -0.28710E-01    0.78869E+00   -0.38884E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     39.76374300       1.337610    0.58229E+00   -0.28301E-01    0.78827E+00   -0.38594E-01    0.20995E+00   -0.16159E+00    0.29608E+00   -0.22675E+00    0.58261E+00   -0.28373E-01    0.78890E+00   -0.38651E-01   -0.14849E+00    0.11498E+00   -0.20920E+00    0.16119E+00    0.58362E+00   -0.28716E-01    0.78878E+00   -0.38902E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     39.77462700       1.338410    0.58220E+00   -0.28307E-01    0.78836E+00   -0.38611E-01    0.20989E+00   -0.16152E+00    0.29608E+00   -0.22671E+00    0.58252E+00   -0.28379E-01    0.78899E+00   -0.38669E-01   -0.14846E+00    0.11493E+00   -0.20920E+00    0.16116E+00    0.58353E+00   -0.28722E-01    0.78887E+00   -0.38921E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
